,home_team,home_goals,away_team,away_goals,date2,team,week,points
418,Middlesbrough,2,Spurs,1,2008-08-16,Middlesbrough,1,3
419,Liverpool,2,Middlesbrough,1,2008-08-23,Middlesbrough,2,3
420,Middlesbrough,2,Stoke,1,2008-08-30,Middlesbrough,3,6
421,Portsmouth,2,Middlesbrough,1,2008-09-13,Middlesbrough,4,6
422,Sunderland,2,Middlesbrough,0,2008-09-20,Middlesbrough,5,6
423,Middlesbrough,0,West Brom,1,2008-09-27,Middlesbrough,6,6
424,Wigan,0,Middlesbrough,1,2008-10-04,Middlesbrough,7,9
425,Middlesbrough,0,Chelsea,5,2008-10-18,Middlesbrough,8,9
426,Blackburn,1,Middlesbrough,1,2008-10-25,Middlesbrough,9,10
427,Middlesbrough,2,Man City,0,2008-10-29,Middlesbrough,10,13
428,Middlesbrough,1,West Ham,1,2008-11-01,Middlesbrough,11,14
429,Aston Villa,1,Middlesbrough,2,2008-11-09,Middlesbrough,12,17
430,Everton,1,Middlesbrough,1,2008-11-16,Middlesbrough,13,18
431,Middlesbrough,1,Bolton,3,2008-11-22,Middlesbrough,14,18
432,Middlesbrough,0,Newcastle,0,2008-11-29,Middlesbrough,15,19
433,Hull,2,Middlesbrough,1,2008-12-06,Middlesbrough,16,19
434,Middlesbrough,1,Arsenal,1,2008-12-13,Middlesbrough,17,20
435,Fulham,3,Middlesbrough,0,2008-12-20,Middlesbrough,18,20
436,Middlesbrough,0,Everton,1,2008-12-26,Middlesbrough,19,20
437,Man Utd,1,Middlesbrough,0,2008-12-29,Middlesbrough,20,20
438,Middlesbrough,1,Sunderland,1,2009-01-10,Middlesbrough,21,21
439,West Brom,3,Middlesbrough,0,2009-01-17,Middlesbrough,22,21
440,Chelsea,2,Middlesbrough,0,2009-01-28,Middlesbrough,23,21
441,Middlesbrough,0,Blackburn,0,2009-01-31,Middlesbrough,24,22
442,Man City,1,Middlesbrough,0,2009-02-07,Middlesbrough,25,22
443,Middlesbrough,0,Wigan,0,2009-02-21,Middlesbrough,26,23
444,Middlesbrough,2,Liverpool,0,2009-02-28,Middlesbrough,27,26
445,Spurs,4,Middlesbrough,0,2009-03-04,Middlesbrough,28,26
446,Middlesbrough,1,Portsmouth,1,2009-03-14,Middlesbrough,29,27
447,Stoke,1,Middlesbrough,0,2009-03-21,Middlesbrough,30,27
448,Bolton,4,Middlesbrough,1,2009-04-04,Middlesbrough,31,27
449,Middlesbrough,3,Hull,1,2009-04-11,Middlesbrough,32,30
450,Middlesbrough,0,Fulham,0,2009-04-18,Middlesbrough,33,31
451,Arsenal,2,Middlesbrough,0,2009-04-26,Middlesbrough,34,31
452,Middlesbrough,0,Man Utd,2,2009-05-02,Middlesbrough,35,31
453,Newcastle,3,Middlesbrough,1,2009-05-11,Middlesbrough,36,31
454,Middlesbrough,1,Aston Villa,1,2009-05-16,Middlesbrough,37,32
455,West Ham,2,Middlesbrough,1,2009-05-24,Middlesbrough,38,32
456,Man Utd,1,Newcastle,1,2008-08-17,Newcastle,1,1
457,Newcastle,1,Bolton,0,2008-08-23,Newcastle,2,4
458,Arsenal,3,Newcastle,0,2008-08-30,Newcastle,3,4
459,Newcastle,1,Hull,2,2008-09-13,Newcastle,4,4
460,West Ham,3,Newcastle,1,2008-09-20,Newcastle,5,4
461,Newcastle,1,Blackburn,2,2008-09-27,Newcastle,6,4
462,Everton,2,Newcastle,2,2008-10-05,Newcastle,7,5
463,Newcastle,2,Man City,2,2008-10-20,Newcastle,8,6
464,Sunderland,2,Newcastle,1,2008-10-25,Newcastle,9,6
465,Newcastle,2,West Brom,1,2008-10-28,Newcastle,10,9
466,Newcastle,2,Aston Villa,0,2008-11-03,Newcastle,11,12
467,Fulham,2,Newcastle,1,2008-11-09,Newcastle,12,12
468,Newcastle,2,Wigan,2,2008-11-15,Newcastle,13,13
469,Chelsea,0,Newcastle,0,2008-11-22,Newcastle,14,14
470,Middlesbrough,0,Newcastle,0,2008-11-29,Newcastle,15,15
471,Newcastle,2,Stoke,2,2008-12-06,Newcastle,16,16
472,Portsmouth,0,Newcastle,3,2008-12-14,Newcastle,17,19
473,Newcastle,2,Spurs,1,2008-12-21,Newcastle,18,22
474,Wigan,2,Newcastle,1,2008-12-26,Newcastle,19,22
475,Newcastle,1,Liverpool,5,2008-12-28,Newcastle,20,22
476,Newcastle,2,West Ham,2,2009-01-10,Newcastle,21,23
477,Blackburn,3,Newcastle,0,2009-01-17,Newcastle,22,23
478,Man City,2,Newcastle,1,2009-01-28,Newcastle,23,23
479,Newcastle,1,Sunderland,1,2009-02-01,Newcastle,24,24
480,West Brom,2,Newcastle,3,2009-02-07,Newcastle,25,27
481,Newcastle,0,Everton,0,2009-02-22,Newcastle,26,28
482,Bolton,1,Newcastle,0,2009-03-01,Newcastle,27,28
483,Newcastle,1,Man Utd,2,2009-03-04,Newcastle,28,28
484,Hull,1,Newcastle,1,2009-03-14,Newcastle,29,29
485,Newcastle,1,Arsenal,3,2009-03-21,Newcastle,30,29
486,Newcastle,0,Chelsea,2,2009-04-04,Newcastle,31,29
487,Stoke,1,Newcastle,1,2009-04-11,Newcastle,32,30
488,Spurs,1,Newcastle,0,2009-04-19,Newcastle,33,30
489,Newcastle,0,Portsmouth,0,2009-04-27,Newcastle,34,31
490,Liverpool,3,Newcastle,0,2009-05-03,Newcastle,35,31
491,Newcastle,3,Middlesbrough,1,2009-05-11,Newcastle,36,34
492,Newcastle,0,Fulham,1,2009-05-16,Newcastle,37,34
493,Aston Villa,1,Newcastle,0,2009-05-24,Newcastle,38,34
494,Chelsea,4,Portsmouth,0,2008-08-17,Portsmouth,1,0
495,Portsmouth,0,Man Utd,1,2008-08-25,Portsmouth,2,0
496,Everton,0,Portsmouth,3,2008-08-30,Portsmouth,3,3
497,Portsmouth,2,Middlesbrough,1,2008-09-13,Portsmouth,4,6
498,Man City,6,Portsmouth,0,2008-09-21,Portsmouth,5,6
499,Portsmouth,2,Spurs,0,2008-09-28,Portsmouth,6,9
500,Portsmouth,2,Stoke,1,2008-10-05,Portsmouth,7,12
501,Aston Villa,0,Portsmouth,0,2008-10-18,Portsmouth,8,13
502,Portsmouth,1,Fulham,1,2008-10-26,Portsmouth,9,14
503,Liverpool,1,Portsmouth,0,2008-10-29,Portsmouth,10,14
504,Portsmouth,1,Wigan,2,2008-11-01,Portsmouth,11,14
505,Sunderland,1,Portsmouth,2,2008-11-08,Portsmouth,12,17
506,West Ham,0,Portsmouth,0,2008-11-15,Portsmouth,13,18
507,Portsmouth,2,Hull,2,2008-11-22,Portsmouth,14,19
508,Portsmouth,3,Blackburn,2,2008-11-30,Portsmouth,15,22
509,West Brom,1,Portsmouth,1,2008-12-07,Portsmouth,16,23
510,Portsmouth,0,Newcastle,3,2008-12-14,Portsmouth,17,23
511,Bolton,2,Portsmouth,1,2008-12-20,Portsmouth,18,23
512,Portsmouth,1,West Ham,4,2008-12-26,Portsmouth,19,23
513,Arsenal,1,Portsmouth,0,2008-12-28,Portsmouth,20,23
514,Spurs,1,Portsmouth,1,2009-01-18,Portsmouth,21,24
515,Portsmouth,0,Aston Villa,1,2009-01-27,Portsmouth,22,24
516,Fulham,3,Portsmouth,1,2009-01-31,Portsmouth,23,24
517,Portsmouth,2,Liverpool,3,2009-02-07,Portsmouth,24,24
518,Portsmouth,2,Man City,0,2009-02-14,Portsmouth,25,27
519,Stoke,2,Portsmouth,2,2009-02-21,Portsmouth,26,28
520,Portsmouth,0,Chelsea,1,2009-03-03,Portsmouth,27,28
521,Middlesbrough,1,Portsmouth,1,2009-03-14,Portsmouth,28,29
522,Portsmouth,2,Everton,1,2009-03-21,Portsmouth,29,32
523,Hull,0,Portsmouth,0,2009-04-04,Portsmouth,30,33
524,Portsmouth,2,West Brom,2,2009-04-11,Portsmouth,31,34
525,Portsmouth,1,Bolton,0,2009-04-18,Portsmouth,32,37
526,Man Utd,2,Portsmouth,0,2009-04-22,Portsmouth,33,37
527,Newcastle,0,Portsmouth,0,2009-04-27,Portsmouth,34,38
528,Portsmouth,0,Arsenal,3,2009-05-02,Portsmouth,35,38
529,Blackburn,2,Portsmouth,0,2009-05-09,Portsmouth,36,38
530,Portsmouth,3,Sunderland,1,2009-05-18,Portsmouth,37,41
531,Wigan,1,Portsmouth,0,2009-05-24,Portsmouth,38,41
532,Middlesbrough,2,Spurs,1,2008-08-16,Spurs,1,0
533,Spurs,1,Sunderland,2,2008-08-23,Spurs,2,0
534,Chelsea,1,Spurs,1,2008-08-31,Spurs,3,1
535,Spurs,1,Aston Villa,2,2008-09-15,Spurs,4,1
536,Spurs,0,Wigan,0,2008-09-21,Spurs,5,2
537,Portsmouth,2,Spurs,0,2008-09-28,Spurs,6,2
538,Spurs,0,Hull,1,2008-10-05,Spurs,7,2
539,Stoke,2,Spurs,1,2008-10-19,Spurs,8,2
540,Spurs,2,Bolton,0,2008-10-26,Spurs,9,5
541,Arsenal,4,Spurs,4,2008-10-29,Spurs,10,6
542,Spurs,2,Liverpool,1,2008-11-01,Spurs,11,9
543,Man City,1,Spurs,2,2008-11-09,Spurs,12,12
544,Fulham,2,Spurs,1,2008-11-15,Spurs,13,12
545,Spurs,1,Blackburn,0,2008-11-23,Spurs,14,15
546,Spurs,0,Everton,1,2008-11-30,Spurs,15,15
547,West Ham,0,Spurs,2,2008-12-08,Spurs,16,18
548,Spurs,0,Man Utd,0,2008-12-13,Spurs,17,19
549,Newcastle,2,Spurs,1,2008-12-21,Spurs,18,19
550,Spurs,0,Fulham,0,2008-12-26,Spurs,19,20
551,West Brom,2,Spurs,0,2008-12-28,Spurs,20,20
552,Wigan,1,Spurs,0,2009-01-11,Spurs,21,20
553,Spurs,1,Portsmouth,1,2009-01-18,Spurs,22,21
554,Spurs,3,Stoke,1,2009-01-27,Spurs,23,24
555,Bolton,3,Spurs,2,2009-01-31,Spurs,24,24
556,Spurs,0,Arsenal,0,2009-02-08,Spurs,25,25
557,Hull,1,Spurs,2,2009-02-23,Spurs,26,28
558,Spurs,4,Middlesbrough,0,2009-03-04,Spurs,27,31
559,Sunderland,1,Spurs,1,2009-03-07,Spurs,28,32
560,Aston Villa,1,Spurs,2,2009-03-15,Spurs,29,35
561,Spurs,1,Chelsea,0,2009-03-21,Spurs,30,38
562,Blackburn,2,Spurs,1,2009-04-04,Spurs,31,38
563,Spurs,1,West Ham,0,2009-04-11,Spurs,32,41
564,Spurs,1,Newcastle,0,2009-04-19,Spurs,33,44
565,Man Utd,5,Spurs,2,2009-04-25,Spurs,34,44
566,Spurs,1,West Brom,0,2009-05-02,Spurs,35,47
567,Everton,0,Spurs,0,2009-05-09,Spurs,36,48
568,Spurs,2,Man City,1,2009-05-16,Spurs,37,51
569,Liverpool,3,Spurs,1,2009-05-24,Spurs,38,51
570,Bolton,3,Stoke,1,2008-08-16,Stoke,1,0
571,Stoke,3,Aston Villa,2,2008-08-23,Stoke,2,3
572,Middlesbrough,2,Stoke,1,2008-08-30,Stoke,3,3
573,Stoke,2,Everton,3,2008-09-14,Stoke,4,3
574,Liverpool,0,Stoke,0,2008-09-20,Stoke,5,4
575,Stoke,0,Chelsea,2,2008-09-27,Stoke,6,4
576,Portsmouth,2,Stoke,1,2008-10-05,Stoke,7,4
577,Stoke,2,Spurs,1,2008-10-19,Stoke,8,7
578,Man City,3,Stoke,0,2008-10-26,Stoke,9,7
579,Stoke,1,Sunderland,0,2008-10-29,Stoke,10,10
580,Stoke,2,Arsenal,1,2008-11-01,Stoke,11,13
581,Wigan,0,Stoke,0,2008-11-08,Stoke,12,14
582,Man Utd,5,Stoke,0,2008-11-15,Stoke,13,14
583,Stoke,1,West Brom,0,2008-11-22,Stoke,14,17
584,Stoke,1,Hull,1,2008-11-29,Stoke,15,18
585,Newcastle,2,Stoke,2,2008-12-06,Stoke,16,19
586,Stoke,0,Fulham,0,2008-12-13,Stoke,17,20
587,Blackburn,3,Stoke,0,2008-12-20,Stoke,18,20
588,Stoke,0,Man Utd,1,2008-12-26,Stoke,19,20
589,West Ham,2,Stoke,1,2008-12-28,Stoke,20,20
590,Stoke,0,Liverpool,0,2009-01-10,Stoke,21,21
591,Chelsea,2,Stoke,1,2009-01-17,Stoke,22,21
592,Spurs,3,Stoke,1,2009-01-27,Stoke,23,21
593,Stoke,1,Man City,0,2009-01-31,Stoke,24,24
594,Sunderland,2,Stoke,0,2009-02-07,Stoke,25,24
595,Stoke,2,Portsmouth,2,2009-02-21,Stoke,26,25
596,Aston Villa,2,Stoke,2,2009-03-01,Stoke,27,26
597,Stoke,2,Bolton,0,2009-03-04,Stoke,28,29
598,Everton,3,Stoke,1,2009-03-14,Stoke,29,29
599,Stoke,1,Middlesbrough,0,2009-03-21,Stoke,30,32
600,West Brom,0,Stoke,2,2009-04-04,Stoke,31,35
601,Stoke,1,Newcastle,1,2009-04-11,Stoke,32,36
602,Stoke,1,Blackburn,0,2009-04-18,Stoke,33,39
603,Fulham,1,Stoke,0,2009-04-25,Stoke,34,39
604,Stoke,0,West Ham,1,2009-05-02,Stoke,35,39
605,Hull,1,Stoke,2,2009-05-09,Stoke,36,42
606,Stoke,2,Wigan,0,2009-05-16,Stoke,37,45
607,Arsenal,4,Stoke,1,2009-05-24,Stoke,38,45
608,Sunderland,0,Liverpool,1,2008-08-16,Sunderland,1,0
609,Spurs,1,Sunderland,2,2008-08-23,Sunderland,2,3
610,Sunderland,0,Man City,3,2008-08-31,Sunderland,3,3
611,Wigan,1,Sunderland,1,2008-09-13,Sunderland,4,4
612,Sunderland,2,Middlesbrough,0,2008-09-20,Sunderland,5,7
613,Aston Villa,2,Sunderland,1,2008-09-27,Sunderland,6,7
614,Sunderland,1,Arsenal,1,2008-10-04,Sunderland,7,8
615,Fulham,0,Sunderland,0,2008-10-18,Sunderland,8,9
616,Sunderland,2,Newcastle,1,2008-10-25,Sunderland,9,12
617,Stoke,1,Sunderland,0,2008-10-29,Sunderland,10,12
618,Chelsea,5,Sunderland,0,2008-11-01,Sunderland,11,12
619,Sunderland,1,Portsmouth,2,2008-11-08,Sunderland,12,12
620,Blackburn,1,Sunderland,2,2008-11-15,Sunderland,13,15
621,Sunderland,0,West Ham,1,2008-11-23,Sunderland,14,15
622,Sunderland,1,Bolton,4,2008-11-29,Sunderland,15,15
623,Man Utd,1,Sunderland,0,2008-12-06,Sunderland,16,15
624,Sunderland,4,West Brom,0,2008-12-13,Sunderland,17,18
625,Hull,1,Sunderland,4,2008-12-20,Sunderland,18,21
626,Sunderland,0,Blackburn,0,2008-12-26,Sunderland,19,22
627,Everton,3,Sunderland,0,2008-12-28,Sunderland,20,22
628,Middlesbrough,1,Sunderland,1,2009-01-10,Sunderland,21,23
629,Sunderland,1,Aston Villa,2,2009-01-17,Sunderland,22,23
630,Sunderland,1,Fulham,0,2009-01-27,Sunderland,23,26
631,Newcastle,1,Sunderland,1,2009-02-01,Sunderland,24,27
632,Sunderland,2,Stoke,0,2009-02-07,Sunderland,25,30
633,Arsenal,0,Sunderland,0,2009-02-21,Sunderland,26,31
634,Liverpool,2,Sunderland,0,2009-03-03,Sunderland,27,31
635,Sunderland,1,Spurs,1,2009-03-07,Sunderland,28,32
636,Sunderland,1,Wigan,2,2009-03-14,Sunderland,29,32
637,Man City,1,Sunderland,0,2009-03-22,Sunderland,30,32
638,West Ham,2,Sunderland,0,2009-04-04,Sunderland,31,32
639,Sunderland,1,Man Utd,2,2009-04-11,Sunderland,32,32
640,Sunderland,1,Hull,0,2009-04-18,Sunderland,33,35
641,West Brom,3,Sunderland,0,2009-04-25,Sunderland,34,35
642,Sunderland,0,Everton,2,2009-05-03,Sunderland,35,35
643,Bolton,0,Sunderland,0,2009-05-09,Sunderland,36,36
644,Portsmouth,3,Sunderland,1,2009-05-18,Sunderland,37,36
645,Sunderland,2,Chelsea,3,2009-05-24,Sunderland,38,36
646,Arsenal,1,West Brom,0,2008-08-16,West Brom,1,0
647,West Brom,1,Everton,2,2008-08-23,West Brom,2,0
648,Bolton,0,West Brom,0,2008-08-30,West Brom,3,1
649,West Brom,3,West Ham,2,2008-09-13,West Brom,4,4
650,West Brom,1,Aston Villa,2,2008-09-21,West Brom,5,4
651,Middlesbrough,0,West Brom,1,2008-09-27,West Brom,6,7
652,West Brom,1,Fulham,0,2008-10-04,West Brom,7,10
653,Man Utd,4,West Brom,0,2008-10-18,West Brom,8,10
654,West Brom,0,Hull,3,2008-10-25,West Brom,9,10
655,Newcastle,2,West Brom,1,2008-10-28,West Brom,10,10
656,West Brom,2,Blackburn,2,2008-11-01,West Brom,11,11
657,Liverpool,3,West Brom,0,2008-11-08,West Brom,12,11
658,West Brom,0,Chelsea,3,2008-11-15,West Brom,13,11
659,Stoke,1,West Brom,0,2008-11-22,West Brom,14,11
660,Wigan,2,West Brom,1,2008-11-29,West Brom,15,11
661,West Brom,1,Portsmouth,1,2008-12-07,West Brom,16,12
662,Sunderland,4,West Brom,0,2008-12-13,West Brom,17,12
663,West Brom,2,Man City,1,2008-12-21,West Brom,18,15
664,Chelsea,2,West Brom,0,2008-12-26,West Brom,19,15
665,West Brom,2,Spurs,0,2008-12-28,West Brom,20,18
666,Aston Villa,2,West Brom,1,2009-01-10,West Brom,21,18
667,West Brom,3,Middlesbrough,0,2009-01-17,West Brom,22,21
668,West Brom,0,Man Utd,5,2009-01-27,West Brom,23,21
669,Hull,2,West Brom,2,2009-01-31,West Brom,24,22
670,West Brom,2,Newcastle,3,2009-02-07,West Brom,25,22
671,Fulham,2,West Brom,0,2009-02-22,West Brom,26,22
672,Everton,2,West Brom,0,2009-02-28,West Brom,27,22
673,West Brom,1,Arsenal,3,2009-03-03,West Brom,28,22
674,West Ham,0,West Brom,0,2009-03-16,West Brom,29,23
675,West Brom,1,Bolton,1,2009-03-21,West Brom,30,24
676,West Brom,0,Stoke,2,2009-04-04,West Brom,31,24
677,Portsmouth,2,West Brom,2,2009-04-11,West Brom,32,25
678,Man City,4,West Brom,2,2009-04-19,West Brom,33,25
679,West Brom,3,Sunderland,0,2009-04-25,West Brom,34,28
680,Spurs,1,West Brom,0,2009-05-02,West Brom,35,28
681,West Brom,3,Wigan,1,2009-05-09,West Brom,36,31
682,West Brom,0,Liverpool,2,2009-05-17,West Brom,37,31
683,Blackburn,0,West Brom,0,2009-05-24,West Brom,38,32
684,West Ham,2,Wigan,1,2008-08-16,West Ham,1,3
685,Man City,3,West Ham,0,2008-08-24,West Ham,2,3
686,West Ham,4,Blackburn,1,2008-08-30,West Ham,3,6
687,West Brom,3,West Ham,2,2008-09-13,West Ham,4,6
688,West Ham,3,Newcastle,1,2008-09-20,West Ham,5,9
689,Fulham,1,West Ham,2,2008-09-27,West Ham,6,12
690,West Ham,1,Bolton,3,2008-10-05,West Ham,7,12
691,Hull,1,West Ham,0,2008-10-19,West Ham,8,12
692,West Ham,0,Arsenal,2,2008-10-26,West Ham,9,12
693,Man Utd,2,West Ham,0,2008-10-29,West Ham,10,12
694,Middlesbrough,1,West Ham,1,2008-11-01,West Ham,11,13
695,West Ham,1,Everton,3,2008-11-08,West Ham,12,13
696,West Ham,0,Portsmouth,0,2008-11-15,West Ham,13,14
697,Sunderland,0,West Ham,1,2008-11-23,West Ham,14,17
698,Liverpool,0,West Ham,0,2008-12-01,West Ham,15,18
699,West Ham,0,Spurs,2,2008-12-08,West Ham,16,18
700,Chelsea,1,West Ham,1,2008-12-14,West Ham,17,19
701,West Ham,0,Aston Villa,1,2008-12-20,West Ham,18,19
702,Portsmouth,1,West Ham,4,2008-12-26,West Ham,19,22
703,West Ham,2,Stoke,1,2008-12-28,West Ham,20,25
704,Newcastle,2,West Ham,2,2009-01-10,West Ham,21,26
705,West Ham,3,Fulham,1,2009-01-18,West Ham,22,29
706,West Ham,2,Hull,0,2009-01-28,West Ham,23,32
707,Arsenal,0,West Ham,0,2009-01-31,West Ham,24,33
708,West Ham,0,Man Utd,1,2009-02-08,West Ham,25,33
709,Bolton,2,West Ham,1,2009-02-21,West Ham,26,33
710,West Ham,1,Man City,0,2009-03-01,West Ham,27,36
711,Wigan,0,West Ham,1,2009-03-04,West Ham,28,39
712,West Ham,0,West Brom,0,2009-03-16,West Ham,29,40
713,Blackburn,1,West Ham,1,2009-03-21,West Ham,30,41
714,West Ham,2,Sunderland,0,2009-04-04,West Ham,31,44
715,Spurs,1,West Ham,0,2009-04-11,West Ham,32,44
716,Aston Villa,1,West Ham,1,2009-04-18,West Ham,33,45
717,West Ham,0,Chelsea,1,2009-04-25,West Ham,34,45
718,Stoke,0,West Ham,1,2009-05-02,West Ham,35,48
719,West Ham,0,Liverpool,3,2009-05-09,West Ham,36,48
720,Everton,3,West Ham,1,2009-05-16,West Ham,37,48
721,West Ham,2,Middlesbrough,1,2009-05-24,West Ham,38,51
722,West Ham,2,Wigan,1,2008-08-16,Wigan,1,0
723,Wigan,0,Chelsea,1,2008-08-24,Wigan,2,0
724,Hull,0,Wigan,5,2008-08-30,Wigan,3,3
725,Wigan,1,Sunderland,1,2008-09-13,Wigan,4,4
726,Spurs,0,Wigan,0,2008-09-21,Wigan,5,5
727,Wigan,2,Man City,1,2008-09-28,Wigan,6,8
728,Wigan,0,Middlesbrough,1,2008-10-04,Wigan,7,8
729,Liverpool,3,Wigan,2,2008-10-18,Wigan,8,8
730,Wigan,0,Aston Villa,4,2008-10-26,Wigan,9,8
731,Fulham,2,Wigan,0,2008-10-29,Wigan,10,8
732,Portsmouth,1,Wigan,2,2008-11-01,Wigan,11,11
733,Wigan,0,Stoke,0,2008-11-08,Wigan,12,12
734,Newcastle,2,Wigan,2,2008-11-15,Wigan,13,13
735,Wigan,1,Everton,0,2008-11-24,Wigan,14,16
736,Wigan,2,West Brom,1,2008-11-29,Wigan,15,19
737,Arsenal,1,Wigan,0,2008-12-06,Wigan,16,19
738,Wigan,3,Blackburn,0,2008-12-13,Wigan,17,22
739,Wigan,2,Newcastle,1,2008-12-26,Wigan,18,25
740,Bolton,0,Wigan,1,2008-12-28,Wigan,19,28
741,Wigan,1,Spurs,0,2009-01-11,Wigan,20,31
742,Man Utd,1,Wigan,0,2009-01-14,Wigan,21,31
743,Man City,1,Wigan,0,2009-01-17,Wigan,22,31
744,Wigan,1,Liverpool,1,2009-01-28,Wigan,23,32
745,Aston Villa,0,Wigan,0,2009-01-31,Wigan,24,33
746,Wigan,0,Fulham,0,2009-02-07,Wigan,25,34
747,Middlesbrough,0,Wigan,0,2009-02-21,Wigan,26,35
748,Chelsea,2,Wigan,1,2009-02-28,Wigan,27,35
749,Wigan,0,West Ham,1,2009-03-04,Wigan,28,35
750,Sunderland,1,Wigan,2,2009-03-14,Wigan,29,38
751,Wigan,1,Hull,0,2009-03-22,Wigan,30,41
752,Everton,4,Wigan,0,2009-04-05,Wigan,31,41
753,Wigan,1,Arsenal,4,2009-04-11,Wigan,32,41
754,Blackburn,2,Wigan,0,2009-04-26,Wigan,33,41
755,Wigan,0,Bolton,0,2009-05-02,Wigan,34,42
756,West Brom,3,Wigan,1,2009-05-09,Wigan,35,42
757,Wigan,1,Man Utd,2,2009-05-13,Wigan,36,42
758,Stoke,2,Wigan,0,2009-05-16,Wigan,37,42
759,Wigan,1,Portsmouth,0,2009-05-24,Wigan,38,45
