,home_team,home_goals,away_team,away_goals,date2,team,week,points
415,Man City,1,Spurs,0,2011-05-10,Man City,36,65
416,Man City,3,Stoke,0,2011-05-17,Man City,37,68
417,Bolton,0,Man City,2,2011-05-22,Man City,38,71
418,Man Utd,3,Newcastle,0,2010-08-16,Man Utd,1,3
419,Fulham,2,Man Utd,2,2010-08-22,Man Utd,2,4
420,Man Utd,3,West Ham,0,2010-08-28,Man Utd,3,7
421,Everton,3,Man Utd,3,2010-09-11,Man Utd,4,8
422,Man Utd,3,Liverpool,2,2010-09-19,Man Utd,5,11
423,Bolton,2,Man Utd,2,2010-09-26,Man Utd,6,12
424,Sunderland,0,Man Utd,0,2010-10-02,Man Utd,7,13
425,Man Utd,2,West Brom,2,2010-10-16,Man Utd,8,14
426,Stoke,1,Man Utd,2,2010-10-24,Man Utd,9,17
427,Man Utd,2,Spurs,0,2010-10-30,Man Utd,10,20
428,Man Utd,2,Wolves,1,2010-11-06,Man Utd,11,23
429,Man City,0,Man Utd,0,2010-11-10,Man Utd,12,24
430,Aston Villa,2,Man Utd,2,2010-11-13,Man Utd,13,25
431,Man Utd,2,Wigan,0,2010-11-20,Man Utd,14,28
432,Man Utd,7,Blackburn,1,2010-11-27,Man Utd,15,31
433,Man Utd,1,Arsenal,0,2010-12-13,Man Utd,16,34
434,Man Utd,2,Sunderland,0,2010-12-26,Man Utd,17,37
435,Birmingham,1,Man Utd,1,2010-12-28,Man Utd,18,38
436,West Brom,1,Man Utd,2,2011-01-01,Man Utd,19,41
437,Man Utd,2,Stoke,1,2011-01-04,Man Utd,20,44
438,Spurs,0,Man Utd,0,2011-01-16,Man Utd,21,45
439,Man Utd,5,Birmingham,0,2011-01-22,Man Utd,22,48
440,Blackpool,2,Man Utd,3,2011-01-25,Man Utd,23,51
441,Man Utd,3,Aston Villa,1,2011-02-01,Man Utd,24,54
442,Wolves,2,Man Utd,1,2011-02-05,Man Utd,25,54
443,Man Utd,2,Man City,1,2011-02-12,Man Utd,26,57
444,Wigan,0,Man Utd,4,2011-02-26,Man Utd,27,60
445,Chelsea,2,Man Utd,1,2011-03-01,Man Utd,28,60
446,Liverpool,3,Man Utd,1,2011-03-06,Man Utd,29,60
447,Man Utd,1,Bolton,0,2011-03-19,Man Utd,30,63
448,West Ham,2,Man Utd,4,2011-04-02,Man Utd,31,66
449,Man Utd,2,Fulham,0,2011-04-09,Man Utd,32,69
450,Newcastle,0,Man Utd,0,2011-04-19,Man Utd,33,70
451,Man Utd,1,Everton,0,2011-04-23,Man Utd,34,73
452,Arsenal,1,Man Utd,0,2011-05-01,Man Utd,35,73
453,Man Utd,2,Chelsea,1,2011-05-08,Man Utd,36,76
454,Blackburn,1,Man Utd,1,2011-05-14,Man Utd,37,77
455,Man Utd,4,Blackpool,2,2011-05-22,Man Utd,38,80
456,Man Utd,3,Newcastle,0,2010-08-16,Newcastle,1,0
457,Newcastle,6,Aston Villa,0,2010-08-22,Newcastle,2,3
458,Wolves,1,Newcastle,1,2010-08-28,Newcastle,3,4
459,Newcastle,0,Blackpool,2,2010-09-11,Newcastle,4,4
460,Everton,0,Newcastle,1,2010-09-18,Newcastle,5,7
461,Newcastle,1,Stoke,2,2010-09-26,Newcastle,6,7
462,Man City,2,Newcastle,1,2010-10-03,Newcastle,7,7
463,Newcastle,2,Wigan,2,2010-10-16,Newcastle,8,8
464,West Ham,1,Newcastle,2,2010-10-23,Newcastle,9,11
465,Newcastle,5,Sunderland,1,2010-10-31,Newcastle,10,14
466,Arsenal,0,Newcastle,1,2010-11-07,Newcastle,11,17
467,Newcastle,1,Blackburn,2,2010-11-10,Newcastle,12,17
468,Newcastle,0,Fulham,0,2010-11-13,Newcastle,13,18
469,Bolton,5,Newcastle,1,2010-11-20,Newcastle,14,18
470,Newcastle,1,Chelsea,1,2010-11-28,Newcastle,15,19
471,West Brom,3,Newcastle,1,2010-12-05,Newcastle,16,19
472,Newcastle,3,Liverpool,1,2010-12-11,Newcastle,17,22
473,Newcastle,1,Man City,3,2010-12-26,Newcastle,18,22
474,Spurs,2,Newcastle,0,2010-12-28,Newcastle,19,22
475,Wigan,0,Newcastle,1,2011-01-02,Newcastle,20,25
476,Newcastle,5,West Ham,0,2011-01-05,Newcastle,21,28
477,Sunderland,1,Newcastle,1,2011-01-16,Newcastle,22,29
478,Newcastle,1,Spurs,1,2011-01-22,Newcastle,23,30
479,Fulham,1,Newcastle,0,2011-02-02,Newcastle,24,30
480,Newcastle,4,Arsenal,4,2011-02-05,Newcastle,25,31
481,Blackburn,0,Newcastle,0,2011-02-12,Newcastle,26,32
482,Birmingham,0,Newcastle,2,2011-02-15,Newcastle,27,35
483,Newcastle,1,Bolton,1,2011-02-26,Newcastle,28,36
484,Newcastle,1,Everton,2,2011-03-05,Newcastle,29,36
485,Stoke,4,Newcastle,0,2011-03-19,Newcastle,30,36
486,Newcastle,4,Wolves,1,2011-04-02,Newcastle,31,39
487,Aston Villa,1,Newcastle,0,2011-04-10,Newcastle,32,39
488,Newcastle,0,Man Utd,0,2011-04-19,Newcastle,33,40
489,Blackpool,1,Newcastle,1,2011-04-23,Newcastle,34,41
490,Liverpool,3,Newcastle,0,2011-05-01,Newcastle,35,41
491,Newcastle,2,Birmingham,1,2011-05-07,Newcastle,36,44
492,Chelsea,2,Newcastle,2,2011-05-15,Newcastle,37,45
493,Newcastle,3,West Brom,3,2011-05-22,Newcastle,38,46
494,Spurs,0,Man City,0,2010-08-14,Spurs,1,1
495,Stoke,1,Spurs,2,2010-08-21,Spurs,2,4
496,Spurs,0,Wigan,1,2010-08-28,Spurs,3,4
497,West Brom,1,Spurs,1,2010-09-11,Spurs,4,5
498,Spurs,3,Wolves,1,2010-09-18,Spurs,5,8
499,West Ham,1,Spurs,0,2010-09-25,Spurs,6,8
500,Spurs,2,Aston Villa,1,2010-10-02,Spurs,7,11
501,Fulham,1,Spurs,2,2010-10-16,Spurs,8,14
502,Spurs,1,Everton,1,2010-10-23,Spurs,9,15
503,Man Utd,2,Spurs,0,2010-10-30,Spurs,10,15
504,Bolton,4,Spurs,2,2010-11-06,Spurs,11,15
505,Spurs,1,Sunderland,1,2010-11-09,Spurs,12,16
506,Spurs,4,Blackburn,2,2010-11-13,Spurs,13,19
507,Arsenal,2,Spurs,3,2010-11-20,Spurs,14,22
508,Spurs,2,Liverpool,1,2010-11-28,Spurs,15,25
509,Birmingham,1,Spurs,1,2010-12-04,Spurs,16,26
510,Spurs,1,Chelsea,1,2010-12-12,Spurs,17,27
511,Aston Villa,1,Spurs,2,2010-12-26,Spurs,18,30
512,Spurs,2,Newcastle,0,2010-12-28,Spurs,19,33
513,Spurs,1,Fulham,0,2011-01-01,Spurs,20,36
514,Everton,2,Spurs,1,2011-01-05,Spurs,21,36
515,Spurs,0,Man Utd,0,2011-01-16,Spurs,22,37
516,Newcastle,1,Spurs,1,2011-01-22,Spurs,23,38
517,Blackburn,0,Spurs,1,2011-02-02,Spurs,24,41
518,Spurs,2,Bolton,1,2011-02-05,Spurs,25,44
519,Sunderland,1,Spurs,2,2011-02-12,Spurs,26,47
520,Blackpool,3,Spurs,1,2011-02-22,Spurs,27,47
521,Wolves,3,Spurs,3,2011-03-06,Spurs,28,48
522,Spurs,0,West Ham,0,2011-03-19,Spurs,29,49
523,Wigan,0,Spurs,0,2011-04-02,Spurs,30,50
524,Spurs,3,Stoke,2,2011-04-09,Spurs,31,53
525,Spurs,3,Arsenal,3,2011-04-20,Spurs,32,54
526,Spurs,2,West Brom,2,2011-04-23,Spurs,33,55
527,Chelsea,2,Spurs,1,2011-04-30,Spurs,34,55
528,Spurs,1,Blackpool,1,2011-05-07,Spurs,35,56
529,Man City,1,Spurs,0,2011-05-10,Spurs,36,56
530,Liverpool,0,Spurs,2,2011-05-15,Spurs,37,59
531,Spurs,2,Birmingham,1,2011-05-22,Spurs,38,62
532,Wolves,2,Stoke,1,2010-08-14,Stoke,1,0
533,Stoke,1,Spurs,2,2010-08-21,Stoke,2,0
534,Chelsea,2,Stoke,0,2010-08-28,Stoke,3,0
535,Stoke,2,Aston Villa,1,2010-09-13,Stoke,4,3
536,Stoke,1,West Ham,1,2010-09-18,Stoke,5,4
537,Newcastle,1,Stoke,2,2010-09-26,Stoke,6,7
538,Stoke,1,Blackburn,0,2010-10-02,Stoke,7,10
539,Bolton,2,Stoke,1,2010-10-16,Stoke,8,10
540,Stoke,1,Man Utd,2,2010-10-24,Stoke,9,10
541,Everton,1,Stoke,0,2010-10-30,Stoke,10,10
542,Sunderland,2,Stoke,0,2010-11-06,Stoke,11,10
543,Stoke,3,Birmingham,2,2010-11-09,Stoke,12,13
544,Stoke,2,Liverpool,0,2010-11-13,Stoke,13,16
545,West Brom,0,Stoke,3,2010-11-20,Stoke,14,19
546,Stoke,1,Man City,1,2010-11-27,Stoke,15,20
547,Wigan,2,Stoke,2,2010-12-04,Stoke,16,21
548,Stoke,0,Blackpool,1,2010-12-11,Stoke,17,21
549,Blackburn,0,Stoke,2,2010-12-26,Stoke,18,24
550,Stoke,0,Fulham,2,2010-12-28,Stoke,19,24
551,Stoke,2,Everton,0,2011-01-01,Stoke,20,27
552,Man Utd,2,Stoke,1,2011-01-04,Stoke,21,27
553,Stoke,2,Bolton,0,2011-01-15,Stoke,22,30
554,Fulham,2,Stoke,0,2011-01-22,Stoke,23,30
555,Liverpool,2,Stoke,0,2011-02-02,Stoke,24,30
556,Stoke,3,Sunderland,2,2011-02-05,Stoke,25,33
557,Birmingham,1,Stoke,0,2011-02-12,Stoke,26,33
558,Arsenal,1,Stoke,0,2011-02-23,Stoke,27,33
559,Stoke,1,West Brom,1,2011-02-28,Stoke,28,34
560,West Ham,3,Stoke,0,2011-03-05,Stoke,29,34
561,Stoke,4,Newcastle,0,2011-03-19,Stoke,30,37
562,Stoke,1,Chelsea,1,2011-04-02,Stoke,31,38
563,Spurs,3,Stoke,2,2011-04-09,Stoke,32,38
564,Aston Villa,1,Stoke,1,2011-04-23,Stoke,33,39
565,Stoke,3,Wolves,0,2011-04-26,Stoke,34,42
566,Blackpool,0,Stoke,0,2011-04-30,Stoke,35,43
567,Stoke,3,Arsenal,1,2011-05-08,Stoke,36,46
568,Man City,3,Stoke,0,2011-05-17,Stoke,37,46
569,Stoke,0,Wigan,1,2011-05-22,Stoke,38,46
570,Sunderland,2,Birmingham,2,2010-08-14,Sunderland,1,1
571,West Brom,1,Sunderland,0,2010-08-21,Sunderland,2,1
572,Sunderland,1,Man City,0,2010-08-29,Sunderland,3,4
573,Wigan,1,Sunderland,1,2010-09-11,Sunderland,4,5
574,Sunderland,1,Arsenal,1,2010-09-18,Sunderland,5,6
575,Liverpool,2,Sunderland,2,2010-09-25,Sunderland,6,7
576,Sunderland,0,Man Utd,0,2010-10-02,Sunderland,7,8
577,Blackburn,0,Sunderland,0,2010-10-18,Sunderland,8,9
578,Sunderland,1,Aston Villa,0,2010-10-23,Sunderland,9,12
579,Newcastle,5,Sunderland,1,2010-10-31,Sunderland,10,12
580,Sunderland,2,Stoke,0,2010-11-06,Sunderland,11,15
581,Spurs,1,Sunderland,1,2010-11-09,Sunderland,12,16
582,Chelsea,0,Sunderland,3,2010-11-14,Sunderland,13,19
583,Sunderland,2,Everton,2,2010-11-22,Sunderland,14,20
584,Wolves,3,Sunderland,2,2010-11-27,Sunderland,15,20
585,Sunderland,1,West Ham,0,2010-12-05,Sunderland,16,23
586,Fulham,0,Sunderland,0,2010-12-11,Sunderland,17,24
587,Sunderland,1,Bolton,0,2010-12-18,Sunderland,18,27
588,Man Utd,2,Sunderland,0,2010-12-26,Sunderland,19,27
589,Sunderland,0,Blackpool,2,2010-12-28,Sunderland,20,27
590,Sunderland,3,Blackburn,0,2011-01-01,Sunderland,21,30
591,Aston Villa,0,Sunderland,1,2011-01-05,Sunderland,22,33
592,Sunderland,1,Newcastle,1,2011-01-16,Sunderland,23,34
593,Blackpool,1,Sunderland,2,2011-01-22,Sunderland,24,37
594,Sunderland,2,Chelsea,4,2011-02-01,Sunderland,25,37
595,Stoke,3,Sunderland,2,2011-02-05,Sunderland,26,37
596,Sunderland,1,Spurs,2,2011-02-12,Sunderland,27,37
597,Everton,2,Sunderland,0,2011-02-26,Sunderland,28,37
598,Arsenal,0,Sunderland,0,2011-03-05,Sunderland,29,38
599,Sunderland,0,Liverpool,2,2011-03-20,Sunderland,30,38
600,Man City,5,Sunderland,0,2011-04-03,Sunderland,31,38
601,Sunderland,2,West Brom,3,2011-04-09,Sunderland,32,38
602,Birmingham,2,Sunderland,0,2011-04-16,Sunderland,33,38
603,Sunderland,4,Wigan,2,2011-04-23,Sunderland,34,41
604,Sunderland,0,Fulham,3,2011-04-30,Sunderland,35,41
605,Bolton,1,Sunderland,2,2011-05-07,Sunderland,36,44
606,Sunderland,1,Wolves,3,2011-05-14,Sunderland,37,44
607,West Ham,0,Sunderland,3,2011-05-22,Sunderland,38,47
608,Chelsea,6,West Brom,0,2010-08-14,West Brom,1,0
609,West Brom,1,Sunderland,0,2010-08-21,West Brom,2,3
610,Liverpool,1,West Brom,0,2010-08-29,West Brom,3,3
611,West Brom,1,Spurs,1,2010-09-11,West Brom,4,4
612,West Brom,3,Birmingham,1,2010-09-18,West Brom,5,7
613,Arsenal,2,West Brom,3,2010-09-25,West Brom,6,10
614,West Brom,1,Bolton,1,2010-10-02,West Brom,7,11
615,Man Utd,2,West Brom,2,2010-10-16,West Brom,8,12
616,West Brom,2,Fulham,1,2010-10-23,West Brom,9,15
617,Blackpool,2,West Brom,1,2010-11-01,West Brom,10,15
618,West Brom,0,Man City,2,2010-11-07,West Brom,11,15
619,West Ham,2,West Brom,2,2010-11-10,West Brom,12,16
620,Wigan,1,West Brom,0,2010-11-13,West Brom,13,16
621,West Brom,0,Stoke,3,2010-11-20,West Brom,14,16
622,Everton,1,West Brom,4,2010-11-27,West Brom,15,19
623,West Brom,3,Newcastle,1,2010-12-05,West Brom,16,22
624,Aston Villa,2,West Brom,1,2010-12-11,West Brom,17,22
625,Bolton,2,West Brom,0,2010-12-26,West Brom,18,22
626,West Brom,1,Blackburn,3,2010-12-28,West Brom,19,22
627,West Brom,1,Man Utd,2,2011-01-01,West Brom,20,22
628,Fulham,3,West Brom,0,2011-01-04,West Brom,21,22
629,West Brom,3,Blackpool,2,2011-01-15,West Brom,22,25
630,Blackburn,2,West Brom,0,2011-01-23,West Brom,23,25
631,West Brom,2,Wigan,2,2011-02-01,West Brom,24,26
632,Man City,3,West Brom,0,2011-02-05,West Brom,25,26
633,West Brom,3,West Ham,3,2011-02-12,West Brom,26,27
634,West Brom,1,Wolves,1,2011-02-20,West Brom,27,28
635,Stoke,1,West Brom,1,2011-02-28,West Brom,28,29
636,Birmingham,1,West Brom,3,2011-03-05,West Brom,29,32
637,West Brom,2,Arsenal,2,2011-03-19,West Brom,30,33
638,West Brom,2,Liverpool,1,2011-04-02,West Brom,31,36
639,Sunderland,2,West Brom,3,2011-04-09,West Brom,32,39
640,West Brom,1,Chelsea,3,2011-04-16,West Brom,33,39
641,Spurs,2,West Brom,2,2011-04-23,West Brom,34,40
642,West Brom,2,Aston Villa,1,2011-04-30,West Brom,35,43
643,Wolves,3,West Brom,1,2011-05-08,West Brom,36,43
644,West Brom,1,Everton,0,2011-05-14,West Brom,37,46
645,Newcastle,3,West Brom,3,2011-05-22,West Brom,38,47
646,Aston Villa,3,West Ham,0,2010-08-14,West Ham,1,0
647,West Ham,1,Bolton,3,2010-08-21,West Ham,2,0
648,Man Utd,3,West Ham,0,2010-08-28,West Ham,3,0
649,West Ham,1,Chelsea,3,2010-09-11,West Ham,4,0
650,Stoke,1,West Ham,1,2010-09-18,West Ham,5,1
651,West Ham,1,Spurs,0,2010-09-25,West Ham,6,4
652,West Ham,1,Fulham,1,2010-10-02,West Ham,7,5
653,Wolves,1,West Ham,1,2010-10-16,West Ham,8,6
654,West Ham,1,Newcastle,2,2010-10-23,West Ham,9,6
655,Arsenal,1,West Ham,0,2010-10-30,West Ham,10,6
656,Birmingham,2,West Ham,2,2010-11-06,West Ham,11,7
657,West Ham,2,West Brom,2,2010-11-10,West Ham,12,8
658,West Ham,0,Blackpool,0,2010-11-13,West Ham,13,9
659,Liverpool,3,West Ham,0,2010-11-20,West Ham,14,9
660,West Ham,3,Wigan,1,2010-11-27,West Ham,15,12
661,Sunderland,1,West Ham,0,2010-12-05,West Ham,16,12
662,West Ham,1,Man City,3,2010-12-11,West Ham,17,12
663,Blackburn,1,West Ham,1,2010-12-18,West Ham,18,13
664,Fulham,1,West Ham,3,2010-12-26,West Ham,19,16
665,West Ham,1,Everton,1,2010-12-28,West Ham,20,17
666,West Ham,2,Wolves,0,2011-01-01,West Ham,21,20
667,Newcastle,5,West Ham,0,2011-01-05,West Ham,22,20
668,West Ham,0,Arsenal,3,2011-01-15,West Ham,23,20
669,Everton,2,West Ham,2,2011-01-22,West Ham,24,21
670,Blackpool,1,West Ham,3,2011-02-02,West Ham,25,24
671,West Ham,0,Birmingham,1,2011-02-06,West Ham,26,24
672,West Brom,3,West Ham,3,2011-02-12,West Ham,27,25
673,West Ham,3,Liverpool,1,2011-02-27,West Ham,28,28
674,West Ham,3,Stoke,0,2011-03-05,West Ham,29,31
675,Spurs,0,West Ham,0,2011-03-19,West Ham,30,32
676,West Ham,2,Man Utd,4,2011-04-02,West Ham,31,32
677,Bolton,3,West Ham,0,2011-04-09,West Ham,32,32
678,West Ham,1,Aston Villa,2,2011-04-16,West Ham,33,32
679,Chelsea,3,West Ham,0,2011-04-23,West Ham,34,32
680,Man City,2,West Ham,1,2011-05-01,West Ham,35,32
681,West Ham,1,Blackburn,1,2011-05-07,West Ham,36,33
682,Wigan,3,West Ham,2,2011-05-15,West Ham,37,33
683,West Ham,0,Sunderland,3,2011-05-22,West Ham,38,33
684,Wigan,0,Blackpool,4,2010-08-14,Wigan,1,0
685,Wigan,0,Chelsea,6,2010-08-21,Wigan,2,0
686,Spurs,0,Wigan,1,2010-08-28,Wigan,3,3
687,Wigan,1,Sunderland,1,2010-09-11,Wigan,4,4
688,Wigan,0,Man City,2,2010-09-19,Wigan,5,4
689,Birmingham,0,Wigan,0,2010-09-25,Wigan,6,5
690,Wigan,2,Wolves,0,2010-10-02,Wigan,7,8
691,Newcastle,2,Wigan,2,2010-10-16,Wigan,8,9
692,Wigan,1,Bolton,1,2010-10-23,Wigan,9,10
693,Fulham,2,Wigan,0,2010-10-30,Wigan,10,10
694,Blackburn,2,Wigan,1,2010-11-06,Wigan,11,10
695,Wigan,1,Liverpool,1,2010-11-10,Wigan,12,11
696,Wigan,1,West Brom,0,2010-11-13,Wigan,13,14
697,Man Utd,2,Wigan,0,2010-11-20,Wigan,14,14
698,West Ham,3,Wigan,1,2010-11-27,Wigan,15,14
699,Wigan,2,Stoke,2,2010-12-04,Wigan,16,15
700,Everton,0,Wigan,0,2010-12-11,Wigan,17,16
701,Wolves,1,Wigan,2,2010-12-26,Wigan,18,19
702,Wigan,2,Arsenal,2,2010-12-29,Wigan,19,20
703,Wigan,0,Newcastle,1,2011-01-02,Wigan,20,20
704,Bolton,1,Wigan,1,2011-01-05,Wigan,21,21
705,Wigan,1,Fulham,1,2011-01-15,Wigan,22,22
706,Arsenal,3,Wigan,0,2011-01-22,Wigan,23,22
707,Wigan,1,Aston Villa,2,2011-01-25,Wigan,24,22
708,West Brom,2,Wigan,2,2011-02-01,Wigan,25,23
709,Wigan,4,Blackburn,3,2011-02-05,Wigan,26,26
710,Liverpool,1,Wigan,1,2011-02-12,Wigan,27,27
711,Wigan,0,Man Utd,4,2011-02-26,Wigan,28,27
712,Man City,1,Wigan,0,2011-03-05,Wigan,29,27
713,Wigan,2,Birmingham,1,2011-03-19,Wigan,30,30
714,Wigan,0,Spurs,0,2011-04-02,Wigan,31,31
715,Chelsea,1,Wigan,0,2011-04-09,Wigan,32,31
716,Blackpool,1,Wigan,3,2011-04-16,Wigan,33,34
717,Sunderland,4,Wigan,2,2011-04-23,Wigan,34,34
718,Wigan,1,Everton,1,2011-04-30,Wigan,35,35
719,Aston Villa,1,Wigan,1,2011-05-07,Wigan,36,36
720,Wigan,3,West Ham,2,2011-05-15,Wigan,37,39
721,Stoke,0,Wigan,1,2011-05-22,Wigan,38,42
722,Wolves,2,Stoke,1,2010-08-14,Wolves,1,3
723,Everton,1,Wolves,1,2010-08-21,Wolves,2,4
724,Wolves,1,Newcastle,1,2010-08-28,Wolves,3,5
725,Fulham,2,Wolves,1,2010-09-11,Wolves,4,5
726,Spurs,3,Wolves,1,2010-09-18,Wolves,5,5
727,Wolves,1,Aston Villa,2,2010-09-26,Wolves,6,5
728,Wigan,2,Wolves,0,2010-10-02,Wolves,7,5
729,Wolves,1,West Ham,1,2010-10-16,Wolves,8,6
730,Chelsea,2,Wolves,0,2010-10-23,Wolves,9,6
731,Wolves,2,Man City,1,2010-10-30,Wolves,10,9
732,Man Utd,2,Wolves,1,2010-11-06,Wolves,11,9
733,Wolves,0,Arsenal,2,2010-11-10,Wolves,12,9
734,Wolves,2,Bolton,3,2010-11-13,Wolves,13,9
735,Blackpool,2,Wolves,1,2010-11-20,Wolves,14,9
736,Wolves,3,Sunderland,2,2010-11-27,Wolves,15,12
737,Blackburn,3,Wolves,0,2010-12-04,Wolves,16,12
738,Wolves,1,Birmingham,0,2010-12-12,Wolves,17,15
739,Wolves,1,Wigan,2,2010-12-26,Wolves,18,15
740,Liverpool,0,Wolves,1,2010-12-29,Wolves,19,18
741,West Ham,2,Wolves,0,2011-01-01,Wolves,20,18
742,Wolves,1,Chelsea,0,2011-01-05,Wolves,21,21
743,Man City,4,Wolves,3,2011-01-15,Wolves,22,21
744,Wolves,0,Liverpool,3,2011-01-22,Wolves,23,21
745,Bolton,1,Wolves,0,2011-02-02,Wolves,24,21
746,Wolves,2,Man Utd,1,2011-02-05,Wolves,25,24
747,Arsenal,2,Wolves,0,2011-02-12,Wolves,26,24
748,West Brom,1,Wolves,1,2011-02-20,Wolves,27,25
749,Wolves,4,Blackpool,0,2011-02-26,Wolves,28,28
750,Wolves,3,Spurs,3,2011-03-06,Wolves,29,29
751,Aston Villa,0,Wolves,1,2011-03-19,Wolves,30,32
752,Newcastle,4,Wolves,1,2011-04-02,Wolves,31,32
753,Wolves,0,Everton,3,2011-04-09,Wolves,32,32
754,Wolves,1,Fulham,1,2011-04-23,Wolves,33,33
755,Stoke,3,Wolves,0,2011-04-26,Wolves,34,33
756,Birmingham,1,Wolves,1,2011-05-01,Wolves,35,34
757,Wolves,3,West Brom,1,2011-05-08,Wolves,36,37
758,Sunderland,1,Wolves,3,2011-05-14,Wolves,37,40
759,Wolves,2,Blackburn,3,2011-05-22,Wolves,38,40
